,code,exchange,month,num,price,year
3059,LSNGP,MOEX,9,93264311,12.15,2015
3060,LSNG,MOEX,9,1658814839,2.6,2015
3061,LSNGP,MOEX,12,93264311,11.8,2015
3062,LSNG,MOEX,12,1658814839,2.265,2015
3063,LSNG,MOEX,3,1658814839,3.105,2016
3064,LSNGP,MOEX,3,93264311,14.45,2016
3065,LSNG,MOEX,6,1658814839,2.875,2016
3066,LSNGP,MOEX,6,93264311,15.05,2016
3067,LSNGP,MOEX,9,93264311,43.9,2016
3068,LSNG,MOEX,9,1658814839,5.435,2016
3069,LSNGP,MOEX,12,93264311,45.25,2016
3070,LSNG,MOEX,12,1658814839,5.495,2016
3071,LSNGP,MOEX,3,93264311,46.95,2017
3072,LSNG,MOEX,3,1658814839,5.06,2017
3073,LSNGP,MOEX,6,93264311,52.2,2017
3074,LSNG,MOEX,6,8523785320,4.54,2017
3075,LSNG,MOEX,9,8523785320,5.57,2017
3076,LSNGP,MOEX,9,93264311,72.15,2017
3077,LSNG,MOEX,12,8523785320,4.815,2017
3078,LSNGP,MOEX,12,93264311,80.55,2017
3079,LSNGP,MOEX,3,93264311,100.6,2018
3080,LSNG,MOEX,3,8523785320,5.665,2018
3081,LSNGP,MOEX,6,93264311,97.3,2018
3082,LSNG,MOEX,6,8523785320,5.78,2018
3083,LSNGP,MOEX,9,93264311,92.9,2018
3084,LSNG,MOEX,9,8523785320,6.285,2018
3085,LSNG,MOEX,12,8523785320,5.22,2018
3086,LSNGP,MOEX,12,93264311,93.92,2018
3087,LSNG,MOEX,3,8523785320,5.91,2019
3088,LSNGP,MOEX,3,93264311,97.4,2019
3089,LSNGP,MOEX,6,93264311,101.9,2019
3090,LSNG,MOEX,6,8523785320,5.72,2019
3091,LSNGP,MOEX,9,93264311,128.65,2019
3092,LSNG,MOEX,9,8523785320,6.81,2019
3093,LSNGP,MOEX,12,93264311,122.65,2019
3094,LSNG,MOEX,12,8523785320,7.06,2019
3095,LSNG,MOEX,3,8523785320,5.53,2020
3096,LSNGP,MOEX,3,93264311,119.95,2020
3097,LSNG,MOEX,6,8523785320,6.02,2020
3098,LSNGP,MOEX,6,93264311,154.35,2020
3099,LSNGP,MOEX,9,93264311,152.3,2020
3100,LSNG,MOEX,9,8523785320,5.57,2020
3101,LSNGP,MOEX,12,93264311,152.9,2020
3102,LSNG,MOEX,12,8523785320,5.23,2020
3103,LSNGP,MOEX,3,93264311,153.5,2021
3104,LSNG,MOEX,3,8523785320,6.01,2021
3105,LSNGP,MOEX,6,93264311,153.3,2021
3106,LSNG,MOEX,6,8523785320,6.17,2021
3107,LSNG,MOEX,9,8523785320,6.34,2021
3108,LSNGP,MOEX,9,93264311,166.35,2021
3109,LSNG,MOEX,12,8523785320,8.38,2021
3110,LSNGP,MOEX,12,93264311,169.45,2021
3111,LSNGP,MOEX,3,93264311,119.3,2022
3112,LSNG,MOEX,3,8523785320,7.33,2022
3113,LSNGP,MOEX,6,93264311,137.55,2022
3114,LSNG,MOEX,6,8523785320,7.0,2022
3115,LSNGP,MOEX,9,93264311,103.2,2022
3116,LSNG,MOEX,9,8523785320,5.13,2022
3117,LSNG,MOEX,12,8523785320,8.62,2022
3118,LSNGP,MOEX,12,93264311,118.7,2022
3119,LSNG,MOEX,3,8523785320,11.91,2023
3120,LSNGP,MOEX,3,93264311,147.0,2023
3121,LSNGP,MOEX,6,93264311,199.55,2023
3122,LSNG,MOEX,6,8523785320,14.97,2023
3123,LSNGP,MOEX,9,93264311,200.9,2023
3124,LSNG,MOEX,9,8523785320,25.56,2023
3125,LSNGP,MOEX,12,93264311,188.15,2023
3126,LSNG,MOEX,12,8523785320,18.73,2023
3127,LSNG,MOEX,3,8523785320,22.69,2024
3128,LSNGP,MOEX,3,93264311,195.55,2024
3129,LSNGP,MOEX,12,93264311,21.737,2011
3130,LSNG,MOEX,12,926021679,9.84,2011
3131,LSNG,MOEX,3,926021679,10.401,2012
3132,LSNGP,MOEX,3,93264311,23.409,2012
3133,LSNG,MOEX,6,926021679,6.606,2012
3134,LSNGP,MOEX,6,93264311,16.599,2012
3135,LSNGP,MOEX,9,93264311,18.089,2012
3136,LSNG,MOEX,9,926021679,6.994,2012
3137,LSNGP,MOEX,12,93264311,17.375,2012
3138,LSNG,MOEX,12,926021679,6.603,2012
3139,LSNGP,MOEX,3,93264311,13.055,2013
3140,LSNG,MOEX,3,1135061313,5.899,2013
3141,LSNGP,MOEX,6,93264311,12.015,2013
3142,LSNG,MOEX,6,1135061313,4.563,2013
3143,LSNG,MOEX,9,1135061313,3.271,2013
3144,LSNGP,MOEX,9,93264311,11.93,2013
3145,LSNG,MOEX,12,1135061313,2.371,2013
3146,LSNGP,MOEX,12,93264311,11.264,2013
3147,LSNGP,MOEX,3,93264311,13.791,2014
3148,LSNG,MOEX,3,1135061313,2.248,2014
3149,LSNGP,MOEX,6,93264311,14.653,2014
3150,LSNG,MOEX,6,1135061313,2.794,2014
3151,LSNGP,MOEX,9,93264311,14.452,2014
3152,LSNG,MOEX,9,1135061313,2.436,2014
3153,LSNG,MOEX,12,1135061313,1.77,2014
3154,LSNGP,MOEX,12,93264311,11.25,2014
3155,LSNG,MOEX,3,1658814839,2.23,2015
3156,LSNGP,MOEX,3,93264311,10.15,2015
3157,LSNGP,MOEX,6,93264311,11.6,2015
3158,LSNG,MOEX,6,1658814839,2.915,2015
3159,LSNGP,MOEX,9,93264311,12.15,2015
3160,LSNG,MOEX,9,1658814839,2.6,2015
3161,LSNGP,MOEX,12,93264311,11.8,2015
3162,LSNG,MOEX,12,1658814839,2.265,2015
3163,LSNG,MOEX,3,1658814839,3.105,2016
3164,LSNGP,MOEX,3,93264311,14.45,2016
3165,LSNG,MOEX,6,1658814839,2.875,2016
3166,LSNGP,MOEX,6,93264311,15.05,2016
3167,LSNGP,MOEX,9,93264311,43.9,2016
3168,LSNG,MOEX,9,1658814839,5.435,2016
3169,LSNGP,MOEX,12,93264311,45.25,2016
3170,LSNG,MOEX,12,1658814839,5.495,2016
3171,LSNGP,MOEX,3,93264311,46.95,2017
3172,LSNG,MOEX,3,1658814839,5.06,2017
3173,LSNGP,MOEX,6,93264311,52.2,2017
3174,LSNG,MOEX,6,8523785320,4.54,2017
3175,LSNG,MOEX,9,8523785320,5.57,2017
3176,LSNGP,MOEX,9,93264311,72.15,2017
3177,LSNG,MOEX,12,8523785320,4.815,2017
3178,LSNGP,MOEX,12,93264311,80.55,2017
3179,LSNGP,MOEX,3,93264311,100.6,2018
3180,LSNG,MOEX,3,8523785320,5.665,2018
3181,LSNGP,MOEX,6,93264311,97.3,2018
3182,LSNG,MOEX,6,8523785320,5.78,2018
3183,LSNGP,MOEX,9,93264311,92.9,2018
3184,LSNG,MOEX,9,8523785320,6.285,2018
3185,LSNG,MOEX,12,8523785320,5.22,2018
3186,LSNGP,MOEX,12,93264311,93.92,2018
3187,LSNG,MOEX,3,8523785320,5.91,2019
3188,LSNGP,MOEX,3,93264311,97.4,2019
3189,LSNGP,MOEX,6,93264311,101.9,2019
3190,LSNG,MOEX,6,8523785320,5.72,2019
3191,LSNGP,MOEX,9,93264311,128.65,2019
3192,LSNG,MOEX,9,8523785320,6.81,2019
3193,LSNGP,MOEX,12,93264311,122.65,2019
3194,LSNG,MOEX,12,8523785320,7.06,2019
3195,LSNG,MOEX,3,8523785320,5.53,2020
3196,LSNGP,MOEX,3,93264311,119.95,2020
3197,LSNG,MOEX,6,8523785320,6.02,2020
3198,LSNGP,MOEX,6,93264311,154.35,2020
3199,LSNGP,MOEX,9,93264311,152.3,2020
3200,LSNG,MOEX,9,8523785320,5.57,2020
3201,LSNGP,MOEX,12,93264311,152.9,2020
3202,LSNG,MOEX,12,8523785320,5.23,2020
3203,LSNGP,MOEX,3,93264311,153.5,2021
3204,LSNG,MOEX,3,8523785320,6.01,2021
3205,LSNGP,MOEX,6,93264311,153.3,2021
3206,LSNG,MOEX,6,8523785320,6.17,2021
3207,LSNG,MOEX,9,8523785320,6.34,2021
3208,LSNGP,MOEX,9,93264311,166.35,2021
3209,LSNG,MOEX,12,8523785320,8.38,2021
3210,LSNGP,MOEX,12,93264311,169.45,2021
3211,LSNGP,MOEX,3,93264311,119.3,2022
3212,LSNG,MOEX,3,8523785320,7.33,2022
3213,LSNGP,MOEX,6,93264311,137.55,2022
3214,LSNG,MOEX,6,8523785320,7.0,2022
3215,LSNGP,MOEX,9,93264311,103.2,2022
3216,LSNG,MOEX,9,8523785320,5.13,2022
3217,LSNG,MOEX,12,8523785320,8.62,2022
3218,LSNGP,MOEX,12,93264311,118.7,2022
3219,LSNG,MOEX,3,8523785320,11.91,2023
3220,LSNGP,MOEX,3,93264311,147.0,2023
3221,LSNGP,MOEX,6,93264311,199.55,2023
3222,LSNG,MOEX,6,8523785320,14.97,2023
3223,LSNGP,MOEX,9,93264311,200.9,2023
3224,LSNG,MOEX,9,8523785320,25.56,2023
3225,LSNGP,MOEX,12,93264311,188.15,2023
3226,LSNG,MOEX,12,8523785320,18.73,2023
3227,LSNG,MOEX,3,8523785320,22.69,2024
3228,LSNGP,MOEX,3,93264311,195.55,2024
3229,KZOS,MOEX,12,1785114000,3.8999,2011
3230,KZOSP,MOEX,12,119596000,4.1,2011
3231,KZOS,MOEX,3,1785114000,4.1021,2012
3232,KZOSP,MOEX,3,119596000,4.1116,2012
3233,KZOSP,MOEX,6,119596000,4.1089,2012
3234,KZOS,MOEX,6,1785114000,3.7644,2012
3235,KZOSP,MOEX,9,119596000,2.6283,2012
3236,KZOS,MOEX,9,1785114000,4.2032,2012
3237,KZOSP,MOEX,12,119596000,2.7076,2012
3238,KZOS,MOEX,12,1785114000,5.3269,2012
3239,KZOSP,MOEX,3,119596000,2.4096,2013
3240,KZOS,MOEX,3,1785114000,5.6011,2013
3241,KZOS,MOEX,6,1785114000,5.5077,2013
3242,KZOSP,MOEX,6,119596000,2.4018,2013
3243,KZOS,MOEX,9,1785114000,6.2307,2013
3244,KZOSP,MOEX,9,119596000,2.8872,2013
3245,KZOSP,MOEX,12,119596000,3.1773,2013
3246,KZOS,MOEX,12,1785114000,7.0324,2013
3247,KZOSP,MOEX,3,119596000,3.0685,2014
3248,KZOS,MOEX,3,1785114000,6.7582,2014
3249,KZOSP,MOEX,6,119596000,3.0182,2014
3250,KZOS,MOEX,6,1785114000,6.4036,2014
3251,KZOS,MOEX,9,1785114000,7.12,2014
3252,KZOSP,MOEX,9,119596000,2.8985,2014
3253,KZOS,MOEX,12,1785114000,14.05,2014
3254,KZOSP,MOEX,12,119596000,2.98,2014
3255,KZOSP,MOEX,3,119596000,3.46,2015
3256,KZOS,MOEX,3,1785114000,21.27,2015
3257,KZOSP,MOEX,6,119596000,3.22,2015
3258,KZOS,MOEX,6,1785114000,19.65,2015
3259,KZOSP,MOEX,9,119596000,3.93,2015
3260,KZOS,MOEX,9,1785114000,28.65,2015
3261,KZOS,MOEX,12,1785114000,33.5,2015
3262,KZOSP,MOEX,12,119596000,4.58,2015
3263,KZOS,MOEX,3,1785114000,37.6,2016
3264,KZOSP,MOEX,3,119596000,4.56,2016
3265,KZOSP,MOEX,6,119596000,3.96,2016
3266,KZOS,MOEX,6,1785114000,37.1,2016
3267,KZOSP,MOEX,9,119596000,4.19,2016
3268,KZOS,MOEX,9,1785114000,42.3,2016
3269,KZOSP,MOEX,12,119596000,4.13,2016
3270,KZOS,MOEX,12,1785114000,43.0,2016
3271,KZOSP,MOEX,3,119596000,4.83,2017
3272,KZOS,MOEX,3,1785114000,57.4,2017
3273,KZOS,MOEX,6,1785114000,62.3,2017
3274,KZOSP,MOEX,6,119596000,4.23,2017
3275,KZOS,MOEX,9,1785114000,72.1,2017
3276,KZOSP,MOEX,9,119596000,4.3,2017
3277,KZOSP,MOEX,12,119596000,8.48,2017
3278,KZOS,MOEX,12,1785114000,80.3,2017
3279,KZOSP,MOEX,3,119596000,7.65,2018
3280,KZOS,MOEX,3,1785114000,91.6,2018
3281,KZOSP,MOEX,6,119596000,12.65,2018
3282,KZOS,MOEX,6,1785114000,96.2,2018
3283,KZOS,MOEX,9,1785114000,98.7,2018
3284,KZOSP,MOEX,9,119596000,11.55,2018
3285,KZOS,MOEX,12,1785114000,101.0,2018
3286,KZOSP,MOEX,12,119596000,8.82,2018
3287,KZOSP,MOEX,3,119596000,9.72,2019
3288,KZOS,MOEX,3,1785114000,100.2,2019
3289,KZOSP,MOEX,6,119596000,9.02,2019
3290,KZOS,MOEX,6,1785114000,95.1,2019
3291,KZOSP,MOEX,9,119596000,9.91,2019
3292,KZOS,MOEX,9,1785114000,97.1,2019
3293,KZOS,MOEX,12,1785114000,104.2,2019
3294,KZOSP,MOEX,12,119596000,9.12,2019
3295,KZOS,MOEX,3,1785114000,84.4,2020
3296,KZOSP,MOEX,3,119596000,10.94,2020
3297,KZOSP,MOEX,6,119596000,11.88,2020
3298,KZOS,MOEX,6,1785114000,88.9,2020
3299,KZOSP,MOEX,9,119596000,11.37,2020
3300,KZOS,MOEX,9,1785114000,82.0,2020
3301,KZOSP,MOEX,12,119596000,11.45,2020
3302,KZOS,MOEX,12,1785114000,81.0,2020
3303,KZOSP,MOEX,3,119596000,19.6,2021
3304,KZOS,MOEX,3,1785114000,89.3,2021
3305,KZOS,MOEX,6,1785114000,90.4,2021
3306,KZOSP,MOEX,6,119596000,33.0,2021
3307,KZOS,MOEX,9,1785114000,99.7,2021
3308,KZOSP,MOEX,9,119596000,31.85,2021
3309,KZOSP,MOEX,12,119596000,26.27,2021
3310,KZOS,MOEX,12,1785114000,97.3,2021
3311,KZOSP,MOEX,3,119596000,22.63,2022
3312,KZOS,MOEX,3,1785114000,85.3,2022
3313,KZOSP,MOEX,6,119596000,16.0,2022
3314,KZOS,MOEX,6,1785114000,70.6,2022
3315,KZOS,MOEX,9,1785114000,67.7,2022
3316,KZOSP,MOEX,9,119596000,16.56,2022
3317,KZOS,MOEX,12,1785114000,83.1,2022
3318,KZOSP,MOEX,12,119596000,19.94,2022
3319,KZOSP,MOEX,3,119596000,30.37,2023
3320,KZOS,MOEX,3,1785114000,103.6,2023
3321,KZOSP,MOEX,6,119596000,29.93,2023
3322,KZOS,MOEX,6,1785114000,122.8,2023
3323,KZOSP,MOEX,9,119596000,33.2,2023
3324,KZOS,MOEX,9,1785114000,120.8,2023
3325,KZOS,MOEX,12,1785114000,107.0,2023
3326,KZOSP,MOEX,12,119596000,26.52,2023
3327,KZOS,MOEX,3,1785114000,104.2,2024
3328,KZOSP,MOEX,3,119596000,26.59,2024
3329,KZOS,MOEX,12,1785114000,3.8999,2011
3330,KZOSP,MOEX,12,119596000,4.1,2011
3331,KZOS,MOEX,3,1785114000,4.1021,2012
3332,KZOSP,MOEX,3,119596000,4.1116,2012
3333,KZOSP,MOEX,6,119596000,4.1089,2012
3334,KZOS,MOEX,6,1785114000,3.7644,2012
3335,KZOSP,MOEX,9,119596000,2.6283,2012
3336,KZOS,MOEX,9,1785114000,4.2032,2012
3337,KZOSP,MOEX,12,119596000,2.7076,2012
3338,KZOS,MOEX,12,1785114000,5.3269,2012
3339,KZOSP,MOEX,3,119596000,2.4096,2013
3340,KZOS,MOEX,3,1785114000,5.6011,2013
3341,KZOS,MOEX,6,1785114000,5.5077,2013
3342,KZOSP,MOEX,6,119596000,2.4018,2013
3343,KZOS,MOEX,9,1785114000,6.2307,2013
3344,KZOSP,MOEX,9,119596000,2.8872,2013
3345,KZOSP,MOEX,12,119596000,3.1773,2013
3346,KZOS,MOEX,12,1785114000,7.0324,2013
3347,KZOSP,MOEX,3,119596000,3.0685,2014
3348,KZOS,MOEX,3,1785114000,6.7582,2014
3349,KZOSP,MOEX,6,119596000,3.0182,2014
3350,KZOS,MOEX,6,1785114000,6.4036,2014
3351,KZOS,MOEX,9,1785114000,7.12,2014
3352,KZOSP,MOEX,9,119596000,2.8985,2014
3353,KZOS,MOEX,12,1785114000,14.05,2014
3354,KZOSP,MOEX,12,119596000,2.98,2014
3355,KZOSP,MOEX,3,119596000,3.46,2015
3356,KZOS,MOEX,3,1785114000,21.27,2015
3357,KZOSP,MOEX,6,119596000,3.22,2015
3358,KZOS,MOEX,6,1785114000,19.65,2015
3359,KZOSP,MOEX,9,119596000,3.93,2015
3360,KZOS,MOEX,9,1785114000,28.65,2015
3361,KZOS,MOEX,12,1785114000,33.5,2015
3362,KZOSP,MOEX,12,119596000,4.58,2015
3363,KZOS,MOEX,3,1785114000,37.6,2016
3364,KZOSP,MOEX,3,119596000,4.56,2016
3365,KZOSP,MOEX,6,119596000,3.96,2016
3366,KZOS,MOEX,6,1785114000,37.1,2016
3367,KZOSP,MOEX,9,119596000,4.19,2016
3368,KZOS,MOEX,9,1785114000,42.3,2016
3369,KZOSP,MOEX,12,119596000,4.13,2016
3370,KZOS,MOEX,12,1785114000,43.0,2016
3371,KZOSP,MOEX,3,119596000,4.83,2017
3372,KZOS,MOEX,3,1785114000,57.4,2017
3373,KZOS,MOEX,6,1785114000,62.3,2017
3374,KZOSP,MOEX,6,119596000,4.23,2017
3375,KZOS,MOEX,9,1785114000,72.1,2017
3376,KZOSP,MOEX,9,119596000,4.3,2017
3377,KZOSP,MOEX,12,119596000,8.48,2017
3378,KZOS,MOEX,12,1785114000,80.3,2017
3379,KZOSP,MOEX,3,119596000,7.65,2018
3380,KZOS,MOEX,3,1785114000,91.6,2018
3381,KZOSP,MOEX,6,119596000,12.65,2018
3382,KZOS,MOEX,6,1785114000,96.2,2018
3383,KZOS,MOEX,9,1785114000,98.7,2018
3384,KZOSP,MOEX,9,119596000,11.55,2018
3385,KZOS,MOEX,12,1785114000,101.0,2018
3386,KZOSP,MOEX,12,119596000,8.82,2018
3387,KZOSP,MOEX,3,119596000,9.72,2019
3388,KZOS,MOEX,3,1785114000,100.2,2019
3389,KZOSP,MOEX,6,119596000,9.02,2019
3390,KZOS,MOEX,6,1785114000,95.1,2019
3391,KZOSP,MOEX,9,119596000,9.91,2019
3392,KZOS,MOEX,9,1785114000,97.1,2019
3393,KZOS,MOEX,12,1785114000,104.2,2019
3394,KZOSP,MOEX,12,119596000,9.12,2019
3395,KZOS,MOEX,3,1785114000,84.4,2020
3396,KZOSP,MOEX,3,119596000,10.94,2020
3397,KZOSP,MOEX,6,119596000,11.88,2020
3398,KZOS,MOEX,6,1785114000,88.9,2020
3399,KZOSP,MOEX,9,119596000,11.37,2020
3400,KZOS,MOEX,9,1785114000,82.0,2020
3401,KZOSP,MOEX,12,119596000,11.45,2020
3402,KZOS,MOEX,12,1785114000,81.0,2020
3403,KZOSP,MOEX,3,119596000,19.6,2021
3404,KZOS,MOEX,3,1785114000,89.3,2021
3405,KZOS,MOEX,6,1785114000,90.4,2021
3406,KZOSP,MOEX,6,119596000,33.0,2021
3407,KZOS,MOEX,9,1785114000,99.7,2021
3408,KZOSP,MOEX,9,119596000,31.85,2021
3409,KZOSP,MOEX,12,119596000,26.27,2021
3410,KZOS,MOEX,12,1785114000,97.3,2021
3411,KZOSP,MOEX,3,119596000,22.63,2022
3412,KZOS,MOEX,3,1785114000,85.3,2022
3413,KZOSP,MOEX,6,119596000,16.0,2022
3414,KZOS,MOEX,6,1785114000,70.6,2022
3415,KZOS,MOEX,9,1785114000,67.7,2022
3416,KZOSP,MOEX,9,119596000,16.56,2022
3417,KZOS,MOEX,12,1785114000,83.1,2022
3418,KZOSP,MOEX,12,119596000,19.94,2022
3419,KZOSP,MOEX,3,119596000,30.37,2023
3420,KZOS,MOEX,3,1785114000,103.6,2023
3421,KZOSP,MOEX,6,119596000,29.93,2023
3422,KZOS,MOEX,6,1785114000,122.8,2023
3423,KZOSP,MOEX,9,119596000,33.2,2023
3424,KZOS,MOEX,9,1785114000,120.8,2023
3425,KZOS,MOEX,12,1785114000,107.0,2023
3426,KZOSP,MOEX,12,119596000,26.52,2023
3427,KZOS,MOEX,3,1785114000,104.2,2024
3428,KZOSP,MOEX,3,119596000,26.59,2024
3429,GCHE,MOEX,12,43069355,549.8,2011
3430,GCHE,MOEX,3,43069355,548.5,2012
3431,GCHE,MOEX,6,43963773,498.0,2012
3432,GCHE,MOEX,9,43963773,531.5,2012
3433,GCHE,MOEX,12,43963773,540.6,2012
3434,GCHE,MOEX,3,43963773,547.0,2013
3435,GCHE,MOEX,6,43963773,494.8,2013
3436,GCHE,MOEX,9,43963773,500.1,2013
3437,GCHE,MOEX,12,43963773,580.8,2013
3438,GCHE,MOEX,3,43963773,574.6,2014
3439,GCHE,MOEX,6,43963773,630.1,2014
3440,GCHE,MOEX,9,43963773,699.4,2014
3441,GCHE,MOEX,12,43963773,677.0,2014
3442,GCHE,MOEX,3,43963773,725.0,2015
3443,GCHE,MOEX,6,43963773,739.0,2015
3444,GCHE,MOEX,9,43963773,906.0,2015
3445,GCHE,MOEX,12,43963773,1040.0,2015
3446,GCHE,MOEX,3,43963773,931.0,2016
3447,GCHE,MOEX,6,43963773,854.0,2016
3448,GCHE,MOEX,9,43963773,785.0,2016
3449,GCHE,MOEX,12,43963773,770.0,2016
3450,GCHE,MOEX,3,43963773,849.0,2017
3451,GCHE,MOEX,6,43963773,1355.0,2017
3452,GCHE,MOEX,9,43963773,1304.0,2017
3453,GCHE,MOEX,12,43963773,1125.0,2017
3454,GCHE,MOEX,3,43963773,1310.0,2018
3455,GCHE,MOEX,6,43963773,1040.0,2018
3456,GCHE,MOEX,9,43963773,1165.0,2018
3457,GCHE,MOEX,12,43963773,1118.0,2018
3458,GCHE,MOEX,3,43963773,1884.0,2019
3459,GCHE,MOEX,6,43963773,1871.5,2019
3460,GCHE,MOEX,9,43963773,1882.0,2019
3461,GCHE,MOEX,12,43963773,1732.5,2019
3462,GCHE,MOEX,3,43963773,1876.5,2020
3463,GCHE,MOEX,6,43963773,1736.0,2020
3464,GCHE,MOEX,9,43963773,1873.0,2020
3465,GCHE,MOEX,12,41047014,1969.5,2020
3466,GCHE,MOEX,3,41047014,2468.5,2021
3467,GCHE,MOEX,6,41047014,2236.0,2021
3468,GCHE,MOEX,9,41047014,2945.5,2021
3469,GCHE,MOEX,12,41047014,2933.0,2021
3470,GCHE,MOEX,3,41047014,3303.0,2022
3471,GCHE,MOEX,6,42222042,2687.0,2022
3472,GCHE,MOEX,9,42222042,2274.5,2022
3473,GCHE,MOEX,12,42222042,2714.0,2022
3474,GCHE,MOEX,3,42222042,2976.0,2023
3475,GCHE,MOEX,6,42222042,3123.0,2023
3476,GCHE,MOEX,9,42222042,4195.0,2023
3477,GCHE,MOEX,12,42222042,4088.0,2023
3478,GCHE,MOEX,3,42222042,5151.0,2024
3479,AFLT,MOEX,12,1110616299,50.29,2011
3480,AFLT,MOEX,3,1110616299,47.22,2012
3481,AFLT,MOEX,6,1110616299,43.38,2012
3482,AFLT,MOEX,9,1110616299,43.43,2012
3483,AFLT,MOEX,12,1110616299,45.33,2012
3484,AFLT,MOEX,3,1110616299,53.45,2013
3485,AFLT,MOEX,6,1110616299,56.4,2013
3486,AFLT,MOEX,9,1110616299,54.27,2013
3487,AFLT,MOEX,12,1110616299,84.07,2013
3488,AFLT,MOEX,3,1110616299,54.74,2014
3489,AFLT,MOEX,6,1110616299,56.03,2014
3490,AFLT,MOEX,9,1110616299,43.41,2014
3491,AFLT,MOEX,12,1110616299,31.81,2014
3492,AFLT,MOEX,3,1110616299,33.99,2015
3493,AFLT,MOEX,6,1110616299,38.07,2015
3494,AFLT,MOEX,9,1110616299,35.28,2015
3495,AFLT,MOEX,12,1110616299,56.1,2015
3496,AFLT,MOEX,3,1110616299,73.87,2016
3497,AFLT,MOEX,6,1110616299,84.8,2016
3498,AFLT,MOEX,9,1110616299,117.55,2016
3499,AFLT,MOEX,12,1110616299,152.96,2016
3500,AFLT,MOEX,3,1110616299,169.25,2017
3501,AFLT,MOEX,6,1110616299,194.0,2017
3502,AFLT,MOEX,9,1110616299,181.8,2017
3503,AFLT,MOEX,12,1110616299,139.1,2017
3504,AFLT,MOEX,3,1110616299,155.2,2018
3505,AFLT,MOEX,6,1110616299,140.25,2018
3506,AFLT,MOEX,9,1110616299,106.35,2018
3507,AFLT,MOEX,12,1110616299,101.08,2018
3508,AFLT,MOEX,3,1110616299,96.52,2019
3509,AFLT,MOEX,6,1110616299,101.64,2019
3510,AFLT,MOEX,9,1110616299,103.38,2019
3511,AFLT,MOEX,12,1110616299,103.88,2019
3512,AFLT,MOEX,3,1110616299,68.06,2020
3513,AFLT,MOEX,6,1110616299,82.12,2020
3514,AFLT,MOEX,9,1110616299,74.2,2020
3515,AFLT,MOEX,12,2444535448,71.42,2020
3516,AFLT,MOEX,3,2444535448,67.24,2021
3517,AFLT,MOEX,6,2444535448,67.9,2021
3518,AFLT,MOEX,9,2444535448,70.34,2021
3519,AFLT,MOEX,12,2444535448,58.92,2021
3520,AFLT,MOEX,3,2444535448,37.22,2022
3521,AFLT,MOEX,6,2444535448,26.86,2022
3522,AFLT,MOEX,8,3975771215,26.84,2022
3523,AFLT,MOEX,9,3975771215,22.52,2022
3524,AFLT,MOEX,12,3975771215,24.56,2022
3525,AFLT,MOEX,3,3975771215,31.5,2023
3526,AFLT,MOEX,6,3975771215,42.64,2023
3527,AFLT,MOEX,9,3975771215,41.38,2023
3528,AFLT,MOEX,12,3975771215,35.06,2023
3529,AFLT,MOEX,3,3975771215,44.57,2024
3530,ROSB,MOEX,12,1551401853,98.83,2011
3531,ROSB,MOEX,3,1551401853,90.64,2012
3532,ROSB,MOEX,6,1551401853,93.92,2012
3533,ROSB,MOEX,9,1551401853,90.08,2012
3534,ROSB,MOEX,12,1551401853,97.69,2012
3535,ROSB,MOEX,3,1551401853,94.58,2013
3536,ROSB,MOEX,6,1551401853,74.96,2013
3537,ROSB,MOEX,9,1551401853,51.64,2013
3538,ROSB,MOEX,12,1551401853,45.46,2013
3539,ROSB,MOEX,3,1551401853,38.3,2014
3540,ROSB,MOEX,6,1551401853,37.0,2014
3541,ROSB,MOEX,9,1551401853,48.44,2014
3542,ROSB,MOEX,12,1551401853,42.2,2014
3543,ROSB,MOEX,3,1551401853,48.0,2015
3544,ROSB,MOEX,6,1551401853,46.2,2015
3545,ROSB,MOEX,9,1551401853,44.4,2015
3546,ROSB,MOEX,12,1551401853,44.8,2015
3547,ROSB,MOEX,3,1551401853,47.4,2016
3548,ROSB,MOEX,6,1551401853,45.9,2016
3549,ROSB,MOEX,9,1551401853,47.9,2016
3550,ROSB,MOEX,12,1551401853,59.6,2016
3551,ROSB,MOEX,3,1551401853,63.5,2017
3552,ROSB,MOEX,6,1551401853,51.5,2017
3553,ROSB,MOEX,9,1551401853,56.8,2017
3554,ROSB,MOEX,12,1551401853,53.7,2017
3555,ROSB,MOEX,3,1551401853,57.7,2018
3556,ROSB,MOEX,6,1551401853,59.8,2018
3557,ROSB,MOEX,9,1551401853,55.8,2018
3558,ROSB,MOEX,12,1551401853,60.2,2018
3559,ROSB,MOEX,3,1551401853,57.0,2019
3560,ROSB,MOEX,6,1551401853,56.4,2019
3561,ROSB,MOEX,9,1551401853,60.4,2019
3562,ROSB,MOEX,12,1551401853,79.6,2019
3563,ROSB,MOEX,3,1551401853,62.6,2020
3564,ROSB,MOEX,6,1551401853,70.6,2020
3565,ROSB,MOEX,9,1551401853,78.6,2020
3566,ROSB,MOEX,12,1551401853,77.2,2020
3567,ROSB,MOEX,3,1551401853,78.8,2021
3568,ROSB,MOEX,6,1551401853,78.2,2021
3569,ROSB,MOEX,9,1551401853,78.4,2021
3570,ROSB,MOEX,12,1551401853,77.0,2021
3571,ROSB,MOEX,3,1551401853,73.2,2022
3572,ROSB,MOEX,6,1551401853,110.8,2022
3573,ROSB,MOEX,9,1551401853,93.0,2022
3574,ROSB,MOEX,12,1551401853,108.0,2022
3575,ROSB,MOEX,3,1551401853,117.0,2023
